Tipo contaminante,Comuna,Ciudad,Tipo de emision,Año,Tipo vehículo,emicom_cantprom_anual
MP10,Antofagasta,Antofagasta,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"0,00299"
"MP2,5",Antofagasta,Antofagasta,Desgaste de frenos,2020,Vehiculo Liviano,"0,00269"
"MP2,5",Antofagasta,Antofagasta,Desgaste de neumáticos,2020,Vehiculo Liviano,"0,00416"
"MP2,5",Antofagasta,Antofagasta,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"0,00299"
Material particulado,Antofagasta,Antofagasta,Desgaste de frenos,2020,Vehiculo Liviano,"0,00688"
Material particulado,Antofagasta,Antofagasta,Desgaste de neumáticos,2020,Vehiculo Liviano,"0,00992"
Material particulado,Antofagasta,Antofagasta,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"0,00299"
MP10,Antofagasta,Antofagasta,Desgaste de frenos,2020,Vehiculo Liviano,"0,00261"
MP10,Antofagasta,Antofagasta,Desgaste de neumáticos,2020,Vehiculo Liviano,"0,00228"
MP10,Antofagasta,Antofagasta,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"0,00045"
"MP2,5",Antofagasta,Antofagasta,Desgaste de frenos,2020,Vehiculo Liviano,"0,00103"
"MP2,5",Antofagasta,Antofagasta,Desgaste de neumáticos,2020,Vehiculo Liviano,"0,0016"
"MP2,5",Antofagasta,Antofagasta,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"0,00045"
Material particulado,Antofagasta,Antofagasta,Desgaste de frenos,2020,Vehiculo Liviano,"0,00264"
Material particulado,Antofagasta,Antofagasta,Desgaste de neumáticos,2020,Vehiculo Liviano,"0,00381"
Material particulado,Antofagasta,Antofagasta,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"0,00045"
MP10,Antofagasta,Antofagasta,Desgaste de frenos,2020,Vehiculo Liviano,"0,00365"
MP10,Antofagasta,Antofagasta,Desgaste de neumáticos,2020,Vehiculo Liviano,"0,0032"
MP10,Antofagasta,Antofagasta,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"0,00064"
"MP2,5",Antofagasta,Antofagasta,Desgaste de frenos,2020,Vehiculo Liviano,"0,00145"
"MP2,5",Antofagasta,Antofagasta,Desgaste de neumáticos,2020,Vehiculo Liviano,"0,00224"
"MP2,5",Antofagasta,Antofagasta,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"0,00064"
Material particulado,Antofagasta,Antofagasta,Desgaste de frenos,2020,Vehiculo Liviano,"0,0037"
Material particulado,Antofagasta,Antofagasta,Desgaste de neumáticos,2020,Vehiculo Liviano,"0,00534"
Material particulado,Antofagasta,Antofagasta,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"0,00064"
MP10,Antofagasta,Antofagasta,Desgaste de frenos,2020,Vehiculo Liviano,"0,00992"
MP10,Antofagasta,Antofagasta,Desgaste de neumáticos,2020,Vehiculo Liviano,"0,00869"
MP10,Antofagasta,Antofagasta,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"0,00204"
"MP2,5",Antofagasta,Antofagasta,Desgaste de frenos,2020,Vehiculo Liviano,"0,00394"
"MP2,5",Antofagasta,Antofagasta,Desgaste de neumáticos,2020,Vehiculo Liviano,"0,00608"
"MP2,5",Antofagasta,Antofagasta,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"0,00204"
Material particulado,Antofagasta,Antofagasta,Desgaste de frenos,2020,Vehiculo Liviano,"0,01005"
Material particulado,Antofagasta,Antofagasta,Desgaste de neumáticos,2020,Vehiculo Liviano,"0,01449"
Material particulado,Antofagasta,Antofagasta,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"0,00204"
MP10,Antofagasta,Antofagasta,Desgaste de frenos,2020,Vehiculo Liviano,"0,00052"
MP10,Antofagasta,Antofagasta,Desgaste de neumáticos,2020,Vehiculo Liviano,"0,00045"
MP10,Antofagasta,Antofagasta,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"0,00011"
"MP2,5",Antofagasta,Antofagasta,Desgaste de frenos,2020,Vehiculo Liviano,"0,0002"
"MP2,5",Antofagasta,Antofagasta,Desgaste de neumáticos,2020,Vehiculo Liviano,"0,00032"
"MP2,5",Antofagasta,Antofagasta,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"0,00011"
Material particulado,Antofagasta,Antofagasta,Desgaste de frenos,2020,Vehiculo Liviano,"0,00052"
Material particulado,Antofagasta,Antofagasta,Desgaste de neumáticos,2020,Vehiculo Liviano,"0,00076"
Material particulado,Antofagasta,Antofagasta,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"0,00011"
MP10,Antofagasta,Antofagasta,Desgaste de frenos,2020,Vehiculo Liviano,"0,00052"
MP10,Antofagasta,Antofagasta,Desgaste de neumáticos,2020,Vehiculo Liviano,"0,00045"
MP10,Antofagasta,Antofagasta,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"0,00131"
"MP2,5",Antofagasta,Antofagasta,Desgaste de frenos,2020,Vehiculo Liviano,"0,0002"
"MP2,5",Antofagasta,Antofagasta,Desgaste de neumáticos,2020,Vehiculo Liviano,"0,00032"
"MP2,5",Antofagasta,Antofagasta,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"0,0012"
Material particulado,Antofagasta,Antofagasta,Desgaste de frenos,2020,Vehiculo Liviano,"0,00052"
Material particulado,Antofagasta,Antofagasta,Desgaste de neumáticos,2020,Vehiculo Liviano,"0,00076"
Material particulado,Antofagasta,Antofagasta,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"0,00135"
MP10,Antofagasta,Antofagasta,Desgaste de frenos,2020,Vehiculo Liviano,"0,17479"
MP10,Antofagasta,Antofagasta,Desgaste de neumáticos,2020,Vehiculo Liviano,"0,15324"
MP10,Antofagasta,Antofagasta,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"4,9366"
"MP2,5",Antofagasta,Antofagasta,Desgaste de frenos,2020,Vehiculo Liviano,"0,06943"
"MP2,5",Antofagasta,Antofagasta,Desgaste de neumáticos,2020,Vehiculo Liviano,"0,10726"
"MP2,5",Antofagasta,Antofagasta,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"4,9366"
Material particulado,Antofagasta,Antofagasta,Desgaste de frenos,2020,Vehiculo Liviano,"0,17718"
Material particulado,Antofagasta,Antofagasta,Desgaste de neumáticos,2020,Vehiculo Liviano,"0,2554"
Material particulado,Antofagasta,Antofagasta,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"4,9366"
MP10,Antofagasta,Antofagasta,Desgaste de frenos,2020,Vehiculo Liviano,"0,1874"
MP10,Antofagasta,Antofagasta,Desgaste de neumáticos,2020,Vehiculo Liviano,"0,1643"
MP10,Antofagasta,Antofagasta,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"3,3997"
"MP2,5",Antofagasta,Antofagasta,Desgaste de frenos,2020,Vehiculo Liviano,"0,07445"
"MP2,5",Antofagasta,Antofagasta,Desgaste de neumáticos,2020,Vehiculo Liviano,"0,11501"
"MP2,5",Antofagasta,Antofagasta,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"3,3997"
Material particulado,Antofagasta,Antofagasta,Desgaste de frenos,2020,Vehiculo Liviano,"0,18997"
Material particulado,Antofagasta,Antofagasta,Desgaste de neumáticos,2020,Vehiculo Liviano,"0,27384"
Material particulado,Antofagasta,Antofagasta,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"3,3997"
MP10,Antofagasta,Antofagasta,Desgaste de frenos,2020,Vehiculo Liviano,"0,25894"
MP10,Antofagasta,Antofagasta,Desgaste de neumáticos,2020,Vehiculo Liviano,"0,22701"
MP10,Antofagasta,Antofagasta,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"3,2754"
"MP2,5",Antofagasta,Antofagasta,Desgaste de frenos,2020,Vehiculo Liviano,"0,10286"
"MP2,5",Antofagasta,Antofagasta,Desgaste de neumáticos,2020,Vehiculo Liviano,"0,15891"
"MP2,5",Antofagasta,Antofagasta,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"3,2754"
Material particulado,Antofagasta,Antofagasta,Desgaste de frenos,2020,Vehiculo Liviano,"0,26248"
Material particulado,Antofagasta,Antofagasta,Desgaste de neumáticos,2020,Vehiculo Liviano,"0,37836"
Material particulado,Antofagasta,Antofagasta,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"3,2754"
MP10,Antofagasta,Antofagasta,Desgaste de frenos,2020,Vehiculo Liviano,"0,59265"
MP10,Antofagasta,Antofagasta,Desgaste de neumáticos,2020,Vehiculo Liviano,"0,51959"
MP10,Antofagasta,Antofagasta,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"0,11975"
"MP2,5",Antofagasta,Antofagasta,Desgaste de frenos,2020,Vehiculo Liviano,"0,23543"
"MP2,5",Antofagasta,Antofagasta,Desgaste de neumáticos,2020,Vehiculo Liviano,"0,36371"
"MP2,5",Antofagasta,Antofagasta,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"0,11975"
Material particulado,Antofagasta,Antofagasta,Desgaste de frenos,2020,Vehiculo Liviano,"0,60077"
Material particulado,Antofagasta,Antofagasta,Desgaste de neumáticos,2020,Vehiculo Liviano,"0,86598"
Material particulado,Antofagasta,Antofagasta,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"0,11975"
MP10,Antofagasta,Antofagasta,Desgaste de frenos,2020,Vehiculo Liviano,"0,08025"
MP10,Antofagasta,Antofagasta,Desgaste de neumáticos,2020,Vehiculo Liviano,"0,07035"
MP10,Antofagasta,Antofagasta,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"0,01621"
"MP2,5",Antofagasta,Antofagasta,Desgaste de frenos,2020,Vehiculo Liviano,"0,03188"
"MP2,5",Antofagasta,Antofagasta,Desgaste de neumáticos,2020,Vehiculo Liviano,"0,04925"
"MP2,5",Antofagasta,Antofagasta,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"0,01621"
Material particulado,Antofagasta,Antofagasta,Desgaste de frenos,2020,Vehiculo Liviano,"0,08135"
Material particulado,Antofagasta,Antofagasta,Desgaste de neumáticos,2020,Vehiculo Liviano,"0,11726"
Material particulado,Antofagasta,Antofagasta,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"0,02057"
MP10,Antofagasta,Antofagasta,Desgaste de frenos,2020,Vehiculo Liviano,"0,01252"
MP10,Antofagasta,Antofagasta,Desgaste de neumáticos,2020,Vehiculo Liviano,"0,01098"
MP10,Antofagasta,Antofagasta,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"0,35556"
"MP2,5",Antofagasta,Antofagasta,Desgaste de frenos,2020,Vehiculo Liviano,"0,00497"
"MP2,5",Antofagasta,Antofagasta,Desgaste de neumáticos,2020,Vehiculo Liviano,"0,00768"
"MP2,5",Antofagasta,Antofagasta,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"0,32711"
Material particulado,Antofagasta,Antofagasta,Desgaste de frenos,2020,Vehiculo Liviano,"0,01269"
Material particulado,Antofagasta,Antofagasta,Desgaste de neumáticos,2020,Vehiculo Liviano,"0,0183"
Material particulado,Antofagasta,Antofagasta,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"0,35556"
MP10,Antofagasta,Antofagasta,Desgaste de frenos,2020,Vehiculo Liviano,"0,00324"
MP10,Antofagasta,Antofagasta,Desgaste de neumáticos,2020,Vehiculo Liviano,"0,00284"
"MP2,5",Antofagasta,Antofagasta,Desgaste de frenos,2020,Vehiculo Liviano,"0,00128"
"MP2,5",Antofagasta,Antofagasta,Desgaste de neumáticos,2020,Vehiculo Liviano,"0,00199"
Material particulado,Antofagasta,Antofagasta,Desgaste de frenos,2020,Vehiculo Liviano,"0,00329"
Material particulado,Antofagasta,Antofagasta,Desgaste de neumáticos,2020,Vehiculo Liviano,"0,00474"
MP10,Antofagasta,Antofagasta,Desgaste de frenos,2020,Vehiculo Liviano,"0,89928"
MP10,Antofagasta,Antofagasta,Desgaste de neumáticos,2020,Vehiculo Liviano,"0,78841"
MP10,Antofagasta,Antofagasta,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"9,78192"
"MP2,5",Antofagasta,Antofagasta,Desgaste de frenos,2020,Vehiculo Liviano,"0,35725"
"MP2,5",Antofagasta,Antofagasta,Desgaste de neumáticos,2020,Vehiculo Liviano,"0,55189"
"MP2,5",Antofagasta,Antofagasta,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"9,78192"
Material particulado,Antofagasta,Antofagasta,Desgaste de frenos,2020,Vehiculo Liviano,"0,9116"
Material particulado,Antofagasta,Antofagasta,Desgaste de neumáticos,2020,Vehiculo Liviano,"1,31403"
Material particulado,Antofagasta,Antofagasta,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"9,78192"
MP10,Antofagasta,Antofagasta,Desgaste de frenos,2020,Vehiculo Liviano,"0,8682"
MP10,Antofagasta,Antofagasta,Desgaste de neumáticos,2020,Vehiculo Liviano,"0,76116"
MP10,Antofagasta,Antofagasta,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"1,11739"
"MP2,5",Antofagasta,Antofagasta,Desgaste de frenos,2020,Vehiculo Liviano,"0,3449"
"MP2,5",Antofagasta,Antofagasta,Desgaste de neumáticos,2020,Vehiculo Liviano,"0,53281"
"MP2,5",Antofagasta,Antofagasta,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"1,11739"
Material particulado,Antofagasta,Antofagasta,Desgaste de frenos,2020,Vehiculo Liviano,"0,88009"
Material particulado,Antofagasta,Antofagasta,Desgaste de neumáticos,2020,Vehiculo Liviano,"1,26861"
Material particulado,Antofagasta,Antofagasta,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"1,11739"
MP10,Antofagasta,Antofagasta,Desgaste de frenos,2020,Vehiculo Liviano,"1,34536"
MP10,Antofagasta,Antofagasta,Desgaste de neumáticos,2020,Vehiculo Liviano,"1,17949"
MP10,Antofagasta,Antofagasta,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"0,23589"
"MP2,5",Antofagasta,Antofagasta,Desgaste de frenos,2020,Vehiculo Liviano,"0,53445"
"MP2,5",Antofagasta,Antofagasta,Desgaste de neumáticos,2020,Vehiculo Liviano,"0,82564"
"MP2,5",Antofagasta,Antofagasta,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"0,23589"
Material particulado,Antofagasta,Antofagasta,Desgaste de frenos,2020,Vehiculo Liviano,"1,36379"
Material particulado,Antofagasta,Antofagasta,Desgaste de neumáticos,2020,Vehiculo Liviano,"1,96582"
Material particulado,Antofagasta,Antofagasta,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"0,23589"
MP10,Antofagasta,Antofagasta,Desgaste de frenos,2020,Vehiculo Liviano,"1,92326"
MP10,Antofagasta,Antofagasta,Desgaste de neumáticos,2020,Vehiculo Liviano,"1,68615"
MP10,Antofagasta,Antofagasta,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"0,33722"
"MP2,5",Antofagasta,Antofagasta,Desgaste de frenos,2020,Vehiculo Liviano,"0,76403"
"MP2,5",Antofagasta,Antofagasta,Desgaste de neumáticos,2020,Vehiculo Liviano,"1,1803"
"MP2,5",Antofagasta,Antofagasta,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"0,33722"
Material particulado,Antofagasta,Antofagasta,Desgaste de frenos,2020,Vehiculo Liviano,"1,94961"
Material particulado,Antofagasta,Antofagasta,Desgaste de neumáticos,2020,Vehiculo Liviano,"2,81025"
Material particulado,Antofagasta,Antofagasta,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"0,33722"
MP10,Antofagasta,Antofagasta,Desgaste de frenos,2020,Vehiculo Liviano,"0,23815"
MP10,Antofagasta,Antofagasta,Desgaste de neumáticos,2020,Vehiculo Liviano,"0,20879"
MP10,Antofagasta,Antofagasta,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"0,04175"
"MP2,5",Antofagasta,Antofagasta,Desgaste de frenos,2020,Vehiculo Liviano,"0,09461"
"MP2,5",Antofagasta,Antofagasta,Desgaste de neumáticos,2020,Vehiculo Liviano,"0,14615"
"MP2,5",Antofagasta,Antofagasta,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"0,04175"
Material particulado,Antofagasta,Antofagasta,Desgaste de frenos,2020,Vehiculo Liviano,"0,24142"
Material particulado,Antofagasta,Antofagasta,Desgaste de neumáticos,2020,Vehiculo Liviano,"0,34799"
Material particulado,Antofagasta,Antofagasta,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"0,04175"
MP10,Antofagasta,Antofagasta,Desgaste de frenos,2020,Vehiculo Liviano,"0,04518"
MP10,Antofagasta,Antofagasta,Desgaste de neumáticos,2020,Vehiculo Liviano,"0,03961"
MP10,Antofagasta,Antofagasta,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"1,07568"
"MP2,5",Antofagasta,Antofagasta,Desgaste de frenos,2020,Vehiculo Liviano,"0,01794"
"MP2,5",Antofagasta,Antofagasta,Desgaste de neumáticos,2020,Vehiculo Liviano,"0,02772"
"MP2,5",Antofagasta,Antofagasta,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"0,98696"
Material particulado,Antofagasta,Antofagasta,Desgaste de frenos,2020,Vehiculo Liviano,"0,0458"
Material particulado,Antofagasta,Antofagasta,Desgaste de neumáticos,2020,Vehiculo Liviano,"0,06601"
Material particulado,Antofagasta,Antofagasta,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"1,10895"
MP10,Antofagasta,Antofagasta,Desgaste de frenos,2020,Vehiculo Liviano,"0,00148"
MP10,Antofagasta,Antofagasta,Desgaste de neumáticos,2020,Vehiculo Liviano,"0,0013"
"MP2,5",Antofagasta,Antofagasta,Desgaste de frenos,2020,Vehiculo Liviano,"0,00058"
"MP2,5",Antofagasta,Antofagasta,Desgaste de neumáticos,2020,Vehiculo Liviano,"0,00091"
Material particulado,Antofagasta,Antofagasta,Desgaste de frenos,2020,Vehiculo Liviano,"0,0015"
Material particulado,Antofagasta,Antofagasta,Desgaste de neumáticos,2020,Vehiculo Liviano,"0,00216"
MP10,Copiapó,Copiapó,Desgaste de frenos,2020,Bus,"0,01903"
MP10,Copiapó,Copiapó,Desgaste de neumáticos,2020,Bus,"0,01605"
MP10,Copiapó,Copiapó,Tubo de Escape Vehiculos,2020,Bus,"0,11457"
"MP2,5",Copiapó,Copiapó,Desgaste de frenos,2020,Bus,"0,00757"
"MP2,5",Copiapó,Copiapó,Desgaste de neumáticos,2020,Bus,"0,01124"
"MP2,5",Copiapó,Copiapó,Tubo de Escape Vehiculos,2020,Bus,"0,11457"
Material particulado,Copiapó,Copiapó,Desgaste de frenos,2020,Bus,"0,01942"
Material particulado,Copiapó,Copiapó,Desgaste de neumáticos,2020,Bus,"0,02676"
Material particulado,Copiapó,Copiapó,Tubo de Escape Vehiculos,2020,Bus,"0,11457"
MP10,Copiapó,Copiapó,Desgaste de frenos,2020,Bus,"0,11609"
MP10,Copiapó,Copiapó,Desgaste de neumáticos,2020,Bus,"0,09795"
MP10,Copiapó,Copiapó,Tubo de Escape Vehiculos,2020,Bus,"0,64536"
"MP2,5",Copiapó,Copiapó,Desgaste de frenos,2020,Bus,"0,0462"
"MP2,5",Copiapó,Copiapó,Desgaste de neumáticos,2020,Bus,"0,06856"
"MP2,5",Copiapó,Copiapó,Tubo de Escape Vehiculos,2020,Bus,"0,64536"
Material particulado,Copiapó,Copiapó,Desgaste de frenos,2020,Bus,"0,11846"
Material particulado,Copiapó,Copiapó,Desgaste de neumáticos,2020,Bus,"0,16325"
Material particulado,Copiapó,Copiapó,Tubo de Escape Vehiculos,2020,Bus,"0,64536"
MP10,Copiapó,Copiapó,Desgaste de frenos,2020,Bus,"0,1789"
MP10,Copiapó,Copiapó,Desgaste de neumáticos,2020,Bus,"0,15094"
MP10,Copiapó,Copiapó,Tubo de Escape Vehiculos,2020,Bus,"0,23601"
"MP2,5",Copiapó,Copiapó,Desgaste de frenos,2020,Bus,"0,07119"
"MP2,5",Copiapó,Copiapó,Desgaste de neumáticos,2020,Bus,"0,10566"
"MP2,5",Copiapó,Copiapó,Tubo de Escape Vehiculos,2020,Bus,"0,23601"
Material particulado,Copiapó,Copiapó,Desgaste de frenos,2020,Bus,"0,18255"
Material particulado,Copiapó,Copiapó,Desgaste de neumáticos,2020,Bus,"0,25158"
Material particulado,Copiapó,Copiapó,Tubo de Escape Vehiculos,2020,Bus,"0,23616"
MP10,Copiapó,Copiapó,Desgaste de frenos,2020,Bus,"0,1199"
MP10,Copiapó,Copiapó,Desgaste de neumáticos,2020,Bus,"0,10116"
MP10,Copiapó,Copiapó,Tubo de Escape Vehiculos,2020,Bus,"0,01663"
"MP2,5",Copiapó,Copiapó,Desgaste de frenos,2020,Bus,"0,04771"
"MP2,5",Copiapó,Copiapó,Desgaste de neumáticos,2020,Bus,"0,07081"
"MP2,5",Copiapó,Copiapó,Tubo de Escape Vehiculos,2020,Bus,"0,01663"
Material particulado,Copiapó,Copiapó,Desgaste de frenos,2020,Bus,"0,12234"
Material particulado,Copiapó,Copiapó,Desgaste de neumáticos,2020,Bus,"0,16861"
Material particulado,Copiapó,Copiapó,Tubo de Escape Vehiculos,2020,Bus,"0,01663"
MP10,Copiapó,Copiapó,Desgaste de frenos,2020,Camion,"0,00129"
MP10,Copiapó,Copiapó,Desgaste de neumáticos,2020,Camion,"0,00113"
MP10,Copiapó,Copiapó,Tubo de Escape Vehiculos,2020,Camion,"0,06035"
"MP2,5",Copiapó,Copiapó,Desgaste de frenos,2020,Camion,"0,00051"
"MP2,5",Copiapó,Copiapó,Desgaste de neumáticos,2020,Camion,"0,00079"
"MP2,5",Copiapó,Copiapó,Tubo de Escape Vehiculos,2020,Camion,"0,06035"
Material particulado,Copiapó,Copiapó,Desgaste de frenos,2020,Camion,"0,00143"
Material particulado,Copiapó,Copiapó,Desgaste de neumáticos,2020,Camion,"0,00189"
Material particulado,Copiapó,Copiapó,Tubo de Escape Vehiculos,2020,Camion,"0,06035"
MP10,Copiapó,Copiapó,Desgaste de frenos,2020,Camion,"0,00259"
MP10,Copiapó,Copiapó,Desgaste de neumáticos,2020,Camion,"0,00227"
MP10,Copiapó,Copiapó,Tubo de Escape Vehiculos,2020,Camion,"0,05828"
"MP2,5",Copiapó,Copiapó,Desgaste de frenos,2020,Camion,"0,00103"
"MP2,5",Copiapó,Copiapó,Desgaste de neumáticos,2020,Camion,"0,00159"
"MP2,5",Copiapó,Copiapó,Tubo de Escape Vehiculos,2020,Camion,"0,05828"
Material particulado,Copiapó,Copiapó,Desgaste de frenos,2020,Camion,"0,00286"
Material particulado,Copiapó,Copiapó,Desgaste de neumáticos,2020,Camion,"0,00379"
Material particulado,Copiapó,Copiapó,Tubo de Escape Vehiculos,2020,Camion,"0,05828"
MP10,Copiapó,Copiapó,Desgaste de frenos,2020,Camion,"0,04598"
MP10,Copiapó,Copiapó,Desgaste de neumáticos,2020,Camion,"0,04038"
MP10,Copiapó,Copiapó,Tubo de Escape Vehiculos,2020,Camion,"0,47838"
"MP2,5",Copiapó,Copiapó,Desgaste de frenos,2020,Camion,"0,01839"
"MP2,5",Copiapó,Copiapó,Desgaste de neumáticos,2020,Camion,"0,02826"
"MP2,5",Copiapó,Copiapó,Tubo de Escape Vehiculos,2020,Camion,"0,47838"
Material particulado,Copiapó,Copiapó,Desgaste de frenos,2020,Camion,"0,05078"
Material particulado,Copiapó,Copiapó,Desgaste de neumáticos,2020,Camion,"0,0673"
Material particulado,Copiapó,Copiapó,Tubo de Escape Vehiculos,2020,Camion,"0,47838"
MP10,Copiapó,Copiapó,Desgaste de frenos,2020,Camion,"0,07124"
MP10,Copiapó,Copiapó,Desgaste de neumáticos,2020,Camion,"0,06256"
MP10,Copiapó,Copiapó,Tubo de Escape Vehiculos,2020,Camion,"0,10002"
"MP2,5",Copiapó,Copiapó,Desgaste de frenos,2020,Camion,"0,02849"
"MP2,5",Copiapó,Copiapó,Desgaste de neumáticos,2020,Camion,"0,04379"
"MP2,5",Copiapó,Copiapó,Tubo de Escape Vehiculos,2020,Camion,"0,10002"
Material particulado,Copiapó,Copiapó,Desgaste de frenos,2020,Camion,"0,07867"
Material particulado,Copiapó,Copiapó,Desgaste de neumáticos,2020,Camion,"0,10427"
Material particulado,Copiapó,Copiapó,Tubo de Escape Vehiculos,2020,Camion,"0,10002"
MP10,Copiapó,Copiapó,Desgaste de frenos,2020,Camion,"0,06411"
MP10,Copiapó,Copiapó,Desgaste de neumáticos,2020,Camion,"0,05631"
MP10,Copiapó,Copiapó,Tubo de Escape Vehiculos,2020,Camion,"0,00898"
"MP2,5",Copiapó,Copiapó,Desgaste de frenos,2020,Camion,"0,02564"
"MP2,5",Copiapó,Copiapó,Desgaste de neumáticos,2020,Camion,"0,03941"
"MP2,5",Copiapó,Copiapó,Tubo de Escape Vehiculos,2020,Camion,"0,00898"
Material particulado,Copiapó,Copiapó,Desgaste de frenos,2020,Camion,"0,0708"
Material particulado,Copiapó,Copiapó,Desgaste de neumáticos,2020,Camion,"0,09385"
Material particulado,Copiapó,Copiapó,Tubo de Escape Vehiculos,2020,Camion,"0,00898"
